,GEOID,7/1/15,8/1/15,9/1/15,10/1/15,11/1/15,12/1/15,1/1/16,2/1/16,3/1/16,4/1/16,5/1/16,6/1/16
0,36005000100,3.72532617,1.019473723,3.156177147,5.39752001,7.256823581,8.421738534,8.505777814,6.917319501,16.0822076,16.26877948,12.53097674,16.59721154
1,36005000200,112.9122929,161.1343716,1014.014884,1150.067019,251.5824386,300.6490371,316.6104607,369.9841099,459.7565612,473.1844255,558.0586621,600.9602662
2,36005000400,192.2901166,274.4125224,1726.871675,1958.569041,428.4459666,512.0065931,539.1889656,630.0845181,782.9673857,805.8350959,950.376283,1023.437898
3,36005001600,117.1236209,167.1440252,1051.8306,1192.956399,260.9654179,311.8620206,328.4186732,383.7829007,476.9032505,490.8321789,578.8716412,623.3733169
4,36005001900,1413.904792,1830.492432,2150.630181,2658.655883,2480.206427,2813.615782,2964.564175,3629.158195,4260.089448,4595.054531,4917.079026,5184.914802
5,36005002000,95.51125666,136.3017784,857.7439482,972.8289403,212.8107955,254.3156871,267.8172784,312.9654566,388.9029777,400.2614593,472.055635,508.3456263
6,36005002300,90.31422793,116.9198759,137.350651,169.7821574,158.3989134,179.6888013,189.3269725,231.7725118,272.0702693,293.4675462,314.0325577,331.1342709
7,36005002400,172.3294508,245.7259928,1554.333284,1762.407814,383.5169277,458.3011812,482.7527364,564.2747159,700.6947315,721.3118472,850.3753266,915.6033962
8,36005002500,110.2712818,142.7560738,167.7015095,207.2995203,193.4008807,219.3952703,231.1632222,282.9881023,332.1905975,358.3161063,383.425441,404.3061801
9,36005002701,71.83821434,93.00101768,109.2521714,135.0490094,125.9944901,142.9290037,150.5954481,184.3577005,216.411553,233.4314866,249.7894153,263.3925493
10,36005002702,135.9739307,176.0304602,206.7903179,255.6180552,238.4798428,270.5331505,285.0440426,348.9485564,409.6194453,441.8344342,472.7963935,498.5441324
11,36005002800,107.5025093,153.217126,969.192722,1098.908922,239.1095408,285.7256218,300.9993254,351.9084867,436.8385394,449.7529708,530.0990758,570.7328536
12,36005003100,135.0471757,174.8309662,205.3817354,253.8768579,236.8564292,268.6916554,283.1041079,346.5729153,406.8314119,438.8273413,469.5794801,495.1514634
13,36005003300,130.2350575,168.6009737,198.0625905,244.8295196,228.4146372,259.115113,273.013563,334.2209429,392.3311751,423.1865083,452.8416968,477.5027348
14,36005003500,122.7013145,158.8479734,186.6046299,230.6665062,215.2020798,244.1267356,257.2220981,314.8883288,369.6374928,398.7084326,426.6479582,449.8822971
15,36005003700,144.8471409,187.5176276,220.2847714,272.2988461,254.0422514,288.1872523,303.6450784,371.7197895,436.3498609,470.6670943,503.6495286,531.07748
16,36005003800,15.30740992,21.84483031,137.4690134,155.9134692,34.10678695,40.75869807,42.92257277,50.15838658,62.32875064,64.14915317,75.65547102,81.47159985
17,36005003900,186.8195785,241.854716,284.1168144,351.2030365,327.6562168,371.6954338,391.6324815,479.4332406,562.7912036,607.0525603,649.5923336,684.968098
18,36005004001,81.4263615,104.3299692,1127.78313,1251.181772,154.620724,183.9637554,200.8352114,242.9741141,272.7253037,289.6793763,322.9350245,339.1558574
19,36005004100,159.6219264,206.6449137,242.7543923,300.0740377,279.9552218,317.5831016,334.6176651,409.6361745,480.8586809,518.6763608,555.0230896,585.2487636
20,36005004200,116.8444804,166.6818976,1048.212161,1188.811742,260.2378527,310.9989103,327.4927273,382.6940308,475.4858747,489.4476547,577.1765382,621.5579976
21,36005004300,194.7623995,252.1381129,296.1924972,366.1328489,341.5908536,387.5032263,408.2938597,499.824458,586.7294413,632.8759378,677.2230705,714.1020444
22,36005004400,174.1549234,223.1419327,2412.177523,2676.110969,330.7036972,393.4624772,429.5484115,519.6764847,583.3081041,619.568289,690.6957761,725.3879041
23,36005004600,32.86630313,46.85216144,296.8457594,336.5552197,73.11603768,87.37253547,92.04138123,107.59282,133.5746764,137.514183,162.1002326,174.5252984
24,36005004800,98.14379875,125.7499189,1359.320226,1508.052609,186.3650731,221.7324623,242.0686079,292.8601768,328.719765,349.1538756,389.2372582,408.7882658
25,36005005001,64.72521322,82.93160247,896.4859679,994.5771842,122.9075356,146.2321395,159.6434903,193.1397995,216.7893247,230.2654014,256.7006606,269.5943651
26,36005005002,75.31870536,96.50444788,1043.226146,1157.372586,143.0225956,170.1644794,185.7710613,224.7498286,252.2687126,267.9506784,298.711487,313.714941
27,36005005100,423.5458588,548.6770291,644.1487593,795.7168781,742.3586778,842.3579715,887.19868,1086.089085,1274.996856,1375.597304,1472.36499,1552.542143
28,36005005200,120.6971003,154.6237595,1668.406819,1850.966823,229.149819,272.6469242,297.6480381,360.1651042,404.3042281,429.4476102,478.757628,502.8411234
29,36005005300,70.16470113,141.0618104,151.7915899,183.1752793,224.1901359,250.4469682,254.1456294,291.3153432,316.8763877,334.5274242,388.2861827,398.6131377
30,36005005400,137.8192206,176.6520137,666.7783652,735.1727378,254.567089,309.0814626,339.5112596,422.1997024,495.5856705,520.3166454,586.3792776,631.1930423
31,36005005600,94.18065265,120.9073758,459.7892836,506.8285261,174.1693539,211.4911655,232.3869853,288.6639678,338.9122979,355.6310702,400.8257217,431.4417952
32,36005005902,102.3864279,139.9752664,152.0057475,186.8659037,211.5136871,258.8420587,262.5590545,315.5640601,373.9008667,390.13429,438.9384179,443.1750546
33,36005006000,202.1696377,230.1517045,378.084373,433.9776613,340.9543935,410.3184311,440.1732696,590.5712238,683.739156,744.8958734,833.0864871,899.2324829
34,36005006100,349.7185886,476.1196515,518.6884125,641.5002058,728.837308,891.3512635,906.1869719,1088.81682,1289.78075,1342.736002,1509.213447,1522.549098
35,36005006200,133.4404567,171.310124,651.6798584,718.3515574,246.7759399,299.6554914,329.2625185,408.9951005,480.187224,503.8742447,567.9075671,611.2834671
36,36005006300,2378.564671,3791.997689,3669.669065,3469.903551,3180.394852,4052.506567,3552.285754,4360.393212,5252.094531,6300.602003,7499.495906,7901.405295
37,36005006400,113.6398947,145.8905849,555.0224487,611.8055523,210.1586395,255.1916352,280.4055386,348.3062983,408.9340899,429.106123,483.6376665,520.5767278
38,36005006500,332.6727537,440.1566752,454.2435363,599.2551392,637.5590869,726.5775542,842.3258183,956.8395018,1145.431564,1269.137833,1327.855092,1379.686069
39,36005006700,269.5741392,356.6959176,367.950404,485.5248077,516.7723784,588.9328514,682.9389274,775.621952,928.5483579,1028.909989,1076.443563,1118.415329
40,36005006800,103.4232041,132.5142154,1432.499374,1589.238845,196.3902084,233.6598314,255.0898647,308.6131846,346.4004413,367.9340013,410.1729075,430.7747269
41,36005006900,238.5292015,315.6136466,325.7043184,429.6275972,457.2786685,521.1493161,604.2906325,686.3157563,821.6321622,910.3880914,952.4921572,989.6090244
42,36005007000,135.4859126,173.5955682,1876.579096,2081.908278,257.2739614,306.097778,334.1714619,404.2879384,453.7900997,481.9993238,537.3330378,564.3219487
43,36005007100,335.0906656,443.3767744,457.5919281,603.5534366,642.3904731,732.1122448,848.9157322,964.1411244,1154.236166,1278.919331,1338.065072,1390.207581
44,36005007200,140.6405511,180.2102673,1946.207984,2159.192692,267.0692116,317.7707329,346.9007809,419.688924,471.0934539,500.3676702,557.8146674,585.8333134
45,36005007300,177.8603837,235.3416158,242.7681147,320.3413434,340.9563434,388.5661296,450.5887038,511.7398759,612.6373643,678.8537406,710.2154773,737.9080836
46,36005007400,45.19087567,64.4907934,405.8390757,460.2912079,100.6908142,120.328734,126.716973,148.0787033,184.0083225,189.3825553,223.3517625,240.5222672
47,36005007500,289.15195,382.6008155,394.6735831,520.78609,554.3027008,631.7035127,732.5372007,831.9510198,995.9836931,1103.634223,1154.619562,1199.639634
48,36005007600,150.1385436,192.7496833,734.8658507,810.0777167,277.6703833,337.1642499,370.4697596,460.161495,540.2281169,566.883729,638.9153938,687.6902727
49,36005007700,143.1753341,189.4470626,195.4281038,257.8712301,274.4671704,312.7930405,362.7206944,411.9463728,493.1684388,546.4714288,571.718397,594.0099445
50,36005007800,162.1735953,188.2820718,640.3059895,700.8146624,290.6420147,351.8369263,357.9156341,412.6188331,471.0510764,535.560629,590.2634093,643.584043
51,36005007900,251.163347,332.3356771,342.82715,452.3712649,481.4844003,548.7173386,636.3014264,722.65585,865.1407178,958.6482634,1002.941119,1042.046049
52,36005008300,171.446243,234.7456406,299.7588796,369.7114015,393.7425602,452.1064417,492.0185796,565.4029923,694.3606399,758.7330434,854.2147954,874.1711413
53,36005008400,37.85742532,54.02540577,339.9806327,385.5964234,84.35098732,100.8021198,106.153693,124.0489008,154.1479607,158.6500779,187.1068561,201.4909788
54,36005008500,145.5761634,199.3244862,254.5303188,313.9275745,334.332454,383.8902224,417.7790974,480.0910007,589.5911047,644.2501186,725.3270134,742.2719255
55,36005008600,45.30876396,64.65898806,406.8970054,461.4910578,100.9534169,120.6425568,127.0474447,148.46488,184.4881612,189.8764564,223.9342146,241.1495038
56,36005008700,171.1581136,234.3516498,299.2588754,369.0931595,393.085181,451.35176,491.1958421,564.4575208,693.2008968,757.4654905,852.7912176,872.7132944
57,36005008900,22.94660379,31.44315388,44.12112398,60.11442211,51.08125817,59.33076375,63.36146802,76.53017239,88.28886012,93.31828584,100.5177966,107.4778056
58,36005009000,244.1759509,348.72088,2181.758285,2474.48686,544.0643644,650.3830742,685.3340191,800.0835856,993.9767484,1023.629603,1206.779048,1299.558033
59,36005009200,162.9078044,189.1650978,643.1169068,703.9439788,291.9852388,353.476418,359.5948723,414.5749306,473.2867969,538.0504942,593.0181439,646.5573224
60,36005009300,485.7265102,665.5850792,935.2473041,1275.959422,1080.729308,1255.493272,1340.381555,1620.22986,1867.324787,1972.608073,2123.169358,2271.90337
61,36005009600,360.6277975,418.7908492,1424.130468,1558.779081,646.4366968,782.5518481,796.145999,917.7677655,1047.810724,1191.236962,1312.958826,1431.5459
62,36005009800,271.9292787,315.7730803,1074.844311,1176.504309,487.4505798,590.0753152,600.2928074,692.0506245,790.1370904,898.2369536,990.0644206,1079.484947
63,36005011000,286.4968012,448.364523,916.289795,1039.024361,640.0487114,796.1289978,901.6229227,936.4297598,1128.090583,1254.097495,1410.689066,1520.023007
64,36005011502,75.27598276,102.3302972,144.6767989,195.9539887,165.5540524,192.5931869,205.6479449,249.7205109,287.8215944,304.4580654,328.2588395,351.4215977
65,36005011700,286.9800342,393.2531784,553.4516367,754.9353969,638.5009255,741.7742333,791.9018805,957.2938177,1103.218053,1165.345899,1254.252079,1342.21564
66,36005011800,145.1107364,227.3733408,452.5065502,513.1145507,324.1967996,403.4725621,457.3601683,474.2856058,571.1090646,635.5750693,714.4774765,769.8585037
67,36005011900,34.29239587,46.9825475,66.03512179,90.08901399,76.2780049,88.61705839,94.60653142,114.3780561,131.809574,139.2381333,149.860723,160.3717439
68,36005012101,128.5307904,164.6243989,301.0722726,247.8046076,260.3115344,308.7874057,324.5768381,378.7741592,452.8937437,459.7968737,517.6130111,519.9969509
69,36005012102,10.50630537,14.39665331,20.23233602,27.60635584,23.37528491,27.15579421,28.99109097,35.04654151,40.38760566,42.66251996,45.91556094,49.13557854
70,36005012300,174.8194508,200.8256559,347.8217759,398.9584355,297.6820267,358.348099,384.4926509,517.4037947,598.1286636,651.816334,729.3397985,787.0056383
71,36005012500,186.4855383,238.8628216,436.8381301,359.5341666,377.7097744,448.0441965,470.9543922,549.5714012,657.1220789,667.1322546,751.0210412,754.4654442
72,36005012701,22.46597581,30.7645503,43.35837984,58.87164488,49.93899222,58.02691537,61.93964766,74.85261915,86.28950403,91.1170123,98.10531129,104.924825
73,36005012901,125.3252227,171.5961861,219.1256104,270.2554085,287.8223384,330.4863153,359.6604974,413.3039749,507.5709849,554.6249682,624.4229743,639.0099206
74,36005013000,16.45817959,25.78824537,51.32241936,58.19646178,36.76977515,45.76107909,51.87290736,53.79255781,64.77408758,72.08569738,81.03465609,87.31586529
75,36005013100,186.1641311,254.7438726,326.5591694,401.1208259,427.0643328,490.5063022,533.6432631,613.337906,753.027389,822.3414102,925.8023897,947.3270888
76,36005013200,85.79161747,134.4264881,267.5285773,303.3609252,191.6699516,238.538957,270.3981082,280.4046777,337.6481412,375.7613983,422.4096706,455.1517544
77,36005013300,178.0649354,228.0761196,417.1175359,343.2950347,360.6501743,427.8087259,449.6838979,524.7501553,627.4419852,636.9967278,717.094741,720.3824166
78,36005013500,184.9326763,236.8799347,433.1604136,356.5553677,374.583367,444.3296248,467.0565544,545.0189738,651.6862994,661.634941,744.8326708,748.254662
79,36005013800,109.5159777,171.6000783,341.5095153,387.2507513,244.6733464,304.5032587,345.1725712,357.9463044,431.0195726,479.6724683,539.2206071,581.0170137
80,36005014100,195.7051552,250.6768966,458.3048764,377.2838013,396.3634168,470.1636605,494.2313771,576.7265356,689.5886784,700.1287316,788.1269983,791.7569895
81,36005014300,187.0480029,254.5854859,277.4629982,343.2167201,390.0207796,476.9653531,484.970122,582.6957772,690.2361589,718.4712558,807.5066918,814.6006055
82,36005014400,54.86299174,85.96456768,171.0821938,193.9966681,122.5712637,152.5435843,172.9172338,179.3163478,215.9230438,240.2961397,270.1273033,291.0655806
83,36005014500,275.4027102,221.8762502,236.3775915,301.2992833,344.6269642,398.6434902,431.4067038,531.7166711,631.3175177,657.6701349,717.741671,738.7517837
84,36005014701,210.8662394,169.8769724,180.9707303,230.6846111,263.8593849,305.2155325,330.3013633,407.1042275,483.3625454,503.5400505,549.531876,565.6192234
85,36005014702,176.3917199,142.291027,151.9685784,193.2985379,221.0259291,255.6920484,276.678151,340.9472052,404.8227352,421.6848728,460.2487985,473.6832572
86,36005014900,170.9370604,218.9115346,400.2895291,329.4884041,346.122011,410.5578764,431.5713633,503.6844277,602.2218971,611.4054275,688.2860428,691.4555138
87,36005015100,231.282249,296.2290468,541.7482949,445.8758485,468.4079894,555.6287918,584.044025,681.5611805,814.9304359,827.3417098,931.3759409,935.6499724
88,36005015200,43.00485442,67.38410722,134.1043316,152.0660504,96.07859842,119.5726741,135.5427444,140.558748,169.2532392,188.3583118,211.7417403,228.1543992
89,36005015300,140.0308198,160.522718,258.4376427,297.1801077,237.82148,286.3184452,307.1828447,414.1404048,478.8849303,522.053523,584.2315336,630.5998873
90,36005015500,69.88021213,80.01168734,128.5426565,147.9020038,118.4152245,142.4634134,152.9392528,206.3894734,238.5543443,260.0441417,291.0208954,314.0749878
91,36005015700,193.4959753,222.4147022,369.536661,423.9910815,329.3766399,396.6847922,425.7696284,572.871037,662.7050533,721.8792319,807.9735787,872.0935833
92,36005015800,23.09515128,36.18768557,72.01884223,81.66493028,51.59765787,64.21482027,72.79132156,75.48509564,90.89506793,101.155178,113.7129189,122.5271062
93,36005015900,21.40469343,29.33068179,41.21686159,56.23573118,47.62435529,55.32615101,59.06618816,71.40061262,82.28599218,86.92324194,93.55460683,100.1117804
94,36005016000,72.86068781,114.1628153,227.1864874,257.6076821,162.7721737,202.5852884,229.6317103,238.1243248,286.7390153,319.1190928,358.7266134,386.5356484
95,36005016100,150.1583502,169.8061789,270.3590573,310.9579629,251.7315776,302.7868545,324.58846,435.5451962,504.3229652,549.8376919,614.629722,663.4741017
96,36005016200,25.59761268,40.10878076,79.82240112,90.51368532,57.18849145,71.172779,80.67858199,83.66423836,100.7439491,112.1157873,126.0342148,135.803458
97,36005016300,100.2247591,96.79361173,105.0421424,134.9488926,121.0355514,127.2617609,153.6136587,241.1369483,261.0077233,280.740791,314.8589927,330.6248156
98,36005016400,23.26101344,36.44691931,72.53058497,82.24295415,51.96579511,64.67601503,73.31098972,76.02245247,91.54287408,101.8799844,114.5250998,123.4031668
99,36005016500,285.0458185,229.6761755,244.6684128,311.8784028,356.7361031,412.6512145,446.5536447,550.3792101,653.4694531,680.759011,742.9365561,764.6938446
100,36005016600,42.76584818,67.00960945,133.3590257,151.2209194,95.5446265,118.9081302,134.7894443,139.7775707,168.3125877,187.3114808,210.5649523,226.8863952
101,36005016700,316.0379163,256.6526453,273.5281406,348.4707342,398.5354794,461.5094752,498.8256931,614.5188276,729.5978148,760.0435782,829.9249787,853.8948298
102,36005016900,140.942451,113.5456184,120.9574833,154.189081,176.3596973,203.999756,220.7688105,272.1096244,323.0777393,336.5656606,367.3071537,378.0610189
103,36005017100,244.3772076,332.6353149,362.3970764,448.2614614,509.5239718,622.9628102,633.3658925,760.9201137,901.2457572,938.3258975,1054.435919,1063.958787
104,36005017300,238.354293,324.4233828,353.4986483,437.351901,497.0043569,607.8015268,618.0003883,742.5371015,879.5751878,915.566582,1029.021457,1038.064658
105,36005017500,218.6253208,297.5710949,324.2386684,401.1518531,455.869161,557.4986333,566.8485447,681.0800716,806.7754029,839.7846556,943.8532352,952.1462001
106,36005017701,153.7810684,209.2994185,228.0558786,282.1540887,320.6402205,392.1205392,398.6989294,479.0459431,567.455398,590.6729031,663.8691262,669.703235
107,36005017702,202.9933345,276.2684623,301.0260323,372.4344124,423.2350259,517.5853214,526.2702584,632.3267007,749.0247031,779.671172,876.2866808,883.9884785
108,36005017901,110.644842,150.5987808,164.095065,203.0203237,230.7123946,282.1464044,286.8783333,344.6901604,408.3037437,425.0095101,477.6779362,481.8749514
109,36005017902,111.9675688,152.4860285,166.0791013,205.3063926,233.1918881,285.203228,289.8985445,348.332243,412.6318577,429.646403,482.9538734,487.2507524
110,36005018101,111.374541,151.5919748,165.1772665,204.3592359,232.2339351,284.0071506,288.7702864,346.9633805,410.9964934,427.8124337,480.8282063,485.0529007
111,36005018102,138.999835,189.192784,206.1477657,255.0484143,289.837142,354.4521639,360.3967459,433.0240304,512.9398895,533.9268486,600.092631,605.3652167
112,36005018301,97.89129713,133.239921,145.1805478,179.6190629,204.1191904,249.6246279,253.8111282,304.9592399,361.240365,376.0205311,422.6180991,426.3313428
113,36005018302,161.9401736,220.4168968,240.170105,297.1412483,337.6714591,412.9504539,419.8761214,504.4897116,597.5947724,622.0453899,699.1310805,705.2738465
114,36005018400,63.13541931,98.92583213,196.8721602,223.2382636,141.0501494,175.5446501,198.9866675,206.3487283,248.4748489,276.5268701,310.8527979,334.948895
115,36005018500,455.67735,583.6568036,1067.440477,878.5046816,922.9175527,1094.782366,1150.756744,1342.856603,1605.646257,1630.087784,1835.062928,1843.472899
116,36005018900,509.4924168,726.6366451,698.0400346,1632.008654,850.5390858,1946.966663,922.607475,2196.267435,2387.755829,1547.162572,2741.726087,1998.046783
117,36005019300,347.953028,496.2427854,476.7128199,1114.635767,580.88116,1329.748542,630.0989958,1500.020791,1630.796026,1056.635857,1872.526486,1364.571567
118,36005019400,117.7391532,184.0674522,382.339296,433.5330919,262.9664724,326.9770709,370.0613552,384.7416494,463.586529,515.0492074,579.5732809,624.4961664
119,36005019500,507.9332366,809.8721384,783.7640488,739.6770389,679.0560955,863.9497247,758.5568718,929.4797131,1119.944782,1345.420806,1600.038848,1687.091403
120,36005019700,342.202153,545.697753,528.0299408,498.4685058,457.2137024,582.0478909,510.614814,626.0644415,754.2942673,905.9644866,1077.839185,1136.261303
121,36005019900,258.3703189,368.4726599,353.9705623,827.761914,431.3479921,987.5131413,467.8935855,1113.967589,1211.073976,784.6197168,1390.555589,1013.2871
122,36005020000,268.1380684,298.2581534,389.0391249,483.6452499,466.7920972,533.4238575,572.575915,711.3323459,787.3334445,867.9956604,881.544805,970.9180219
123,36005020100,404.9917071,577.8671758,555.2407422,1297.238114,676.9077082,1547.824605,734.3361616,1746.093791,1898.300836,1230.760585,2179.793967,1589.211627
124,36005020200,65.8515491,76.45260259,259.9718617,284.5398801,118.0164666,142.8643824,145.3329709,167.5461782,191.272533,217.4668245,239.6776264,261.329016
125,36005020400,71.47728019,82.98451787,282.1697765,308.8371856,128.0991272,155.0699485,157.7499017,181.8618206,207.6152882,236.0463539,260.1543193,283.65494
126,36005020501,265.5333644,531.5111428,571.2845651,695.5767513,842.3548233,948.8056842,954.5821654,1103.098678,1199.878619,1259.101037,1468.837064,1501.516124
127,36005020502,101.0584574,203.1718048,218.6259426,263.827977,322.9018143,360.7196191,366.0468134,419.5824784,456.3981377,481.8209856,559.2499081,574.1238564
128,36005020601,79.33521775,92.10772537,313.2144312,342.8135219,142.182118,172.1189905,175.0925309,201.8534051,230.4386645,261.9964643,288.7571665,314.8414793
129,36005020900,305.3562011,486.6333013,470.8887595,447.5609432,408.6512354,522.8090879,456.3155714,562.7046317,677.1395816,809.203263,965.3856998,1015.005666
130,36005021001,246.765834,337.2093789,528.2496854,665.6117736,487.660349,615.3214023,641.2622761,770.9607347,886.4437732,922.989305,1034.63169,1079.071912
131,36005021002,221.5323169,302.7338334,474.2492561,597.5702624,437.7996975,552.4133094,575.7005273,692.1366171,795.8153614,828.619964,928.85625,968.7482669
132,36005021100,221.4250027,315.7816833,303.353248,709.4150851,369.6713786,846.326728,400.9910355,954.7026836,1037.923486,672.4280618,1191.737801,868.3996291
133,36005021200,128.722708,175.9053459,275.5654316,347.2218568,254.3861926,320.9831329,334.5143134,402.1702157,462.4133843,481.4746994,539.7176066,562.897107
134,36005021301,68.73118596,131.811194,140.0431952,185.898613,202.980551,248.085187,229.2123889,287.1047672,312.2693757,308.8265941,378.6987139,371.2943821
135,36005021302,240.7159283,343.4401915,329.9328575,769.6962943,401.5867666,918.2094864,435.647711,1035.712488,1126.182607,730.6712287,1293.61636,943.5312179
136,36005021501,87.05064106,175.0099527,188.3219766,227.2585107,278.1440629,310.719903,315.3086894,361.4237211,393.1363241,415.035285,481.7317052,494.5439603
137,36005021502,150.9341847,303.4438829,326.5251543,394.035904,482.2646549,538.7468107,546.7031534,626.660459,681.645877,719.6157502,835.2584345,857.4731736
138,36005021601,113.6941831,145.9880207,554.1750477,610.9826003,210.3004813,255.3963062,280.5834064,348.4941849,409.1325052,429.3036904,483.8535007,520.7643037
139,36005021602,212.6671841,290.6098667,456.5233485,575.0108066,420.2714216,530.2813794,552.6479881,664.4240429,763.9432162,795.4415568,891.6620902,929.9603338
140,36005021700,157.6011019,314.0160918,337.7039049,407.1000259,497.622215,556.5107899,564.4362059,647.383929,705.1559783,745.0608631,863.8791832,887.3534869
141,36005021800,221.4946789,284.1618234,1077.187617,1187.518784,409.411961,497.1106714,546.1543326,678.7129941,796.7772209,836.273699,942.4831777,1014.495209
142,36005021900,206.0034759,293.793004,282.2302871,659.9601972,343.9161086,787.3264449,373.0548399,888.1447752,965.5694901,625.5852893,1108.677811,807.9024421
143,36005022000,331.1832832,278.8102342,308.0684587,358.1214895,412.1949023,483.0827079,504.8751188,591.5971613,714.3212198,783.4707017,844.4283972,913.6394971
144,36005022101,158.2512359,252.297622,244.1185471,231.2187732,211.5459389,270.0051971,236.2215838,290.4916974,349.7841928,419.0761945,499.3168706,525.6700636
145,36005022102,183.843123,293.1862631,283.6932752,267.6266436,245.5929022,312.48874,274.2799329,336.097853,404.9854653,486.6682565,578.8319126,610.3733729
146,36005022200,283.8908085,387.9198392,609.8692794,768.0530949,561.0079366,707.8467691,737.7014118,886.8974959,1019.735068,1061.802391,1190.23791,1241.37324
147,36005022300,211.6983919,337.6172568,326.6787718,308.1728851,282.775824,359.8155602,315.7948913,386.9863892,466.3034064,560.360214,666.5018176,702.8166672
148,36005022401,78.31933391,107.5247177,123.2501244,155.8641265,164.8114411,200.2021373,205.0626865,227.67978,255.9435208,271.7283258,295.6158955,312.818232
149,36005022403,115.2926242,158.2918332,181.4526427,229.4810531,242.67675,294.7753803,301.9510949,335.2716549,376.8762182,400.1007383,435.2780019,460.6015739
150,36005022404,85.61332058,117.5416635,134.744082,170.4010394,180.1905717,218.8785955,224.2088401,248.9512504,279.8421079,297.0873625,323.2100209,342.0152156
151,36005022500,259.1763728,352.9312136,384.3676613,475.1136242,539.9101588,660.0812179,670.9383838,806.0410827,954.6599012,994.2521731,1117.30618,1127.608672
152,36005022701,197.8167478,271.4089656,289.1210464,343.8826413,407.2017762,477.1053348,478.9027872,564.1229495,653.8749282,708.890162,773.4098616,815.6759077
153,36005022702,81.4796055,111.7888028,119.0832472,141.6364558,167.7135156,196.5063143,197.2453851,232.3460196,269.3145548,291.9759647,318.5492831,335.9586565
154,36005022703,70.06665754,96.12322913,102.4153526,121.8545358,144.2400234,169.064612,169.7205917,199.958362,231.8195076,251.2320928,274.1698041,289.0385252
155,36005022800,159.0000258,218.3027519,250.2478175,316.4709035,334.6558428,406.511295,416.4086991,462.354926,519.7267738,551.7522433,600.2725887,635.1948428
156,36005022901,202.2067338,277.4220413,295.5261909,351.5003733,416.2205216,487.6750638,489.5117167,576.621538,668.3667212,724.6032826,790.5478662,833.7529382
157,36005022902,159.015236,218.1467044,232.3829079,276.4003024,327.2905179,383.4783246,384.9263808,453.4281599,525.5746307,569.7922705,621.6489058,655.6195985
158,36005023000,121.7326365,135.1391241,176.488139,219.3725378,211.5457173,241.5876842,259.4479221,322.6750605,357.1001232,393.8211328,399.7121869,440.4025738
159,36005023100,206.1911948,280.5372839,298.8447865,355.7515498,421.071366,493.2810629,495.6100931,584.1600256,677.3307522,733.918098,800.7136535,844.199754
160,36005023200,108.9756466,120.9531302,157.9832976,196.368299,189.3435778,216.2177634,232.2147265,288.8390909,319.648737,352.5315906,357.7800754,394.2178221
161,36005023301,203.2683855,278.8810754,297.0805237,353.3492504,418.4102269,490.2400098,492.086475,579.6540354,671.8805641,728.4122828,794.7048046,838.1364594
162,36005023302,110.2789462,151.2996615,161.1732523,191.7002962,226.9971908,265.9668703,266.968539,314.4762511,364.5119841,395.1821235,431.1467972,454.7098592
163,36005023501,112.5765366,154.4518919,164.5311925,195.6942477,231.7265301,271.5081177,272.5306554,321.02816,372.106355,403.4154869,440.1294612,464.1834444
164,36005023502,161.1549805,221.2027662,235.656256,280.2687203,331.8338457,388.7777389,390.2249782,459.6641737,532.7554572,577.5131057,630.0937468,664.5730639
165,36005023600,70.61592083,78.2596018,102.1505274,126.9376326,122.4860957,139.885172,150.2217873,186.8096476,206.8102593,228.0756392,231.5369869,255.0951121
166,36005023702,79.06072369,206.1518569,199.0855499,238.445227,247.5256045,286.031863,278.1804097,326.176686,360.4499873,352.3595773,402.0968277,404.4864021
167,36005023703,192.60685,332.453664,365.0880228,420.2490457,471.4722945,537.2734643,528.2394798,620.728949,690.2992827,703.6045023,782.4327156,852.2503274
168,36005023704,129.3977814,221.9542301,244.2875012,281.0115618,315.6637795,359.6406885,353.6546539,415.590309,462.2155275,471.4266038,524.0371298,571.4666952
169,36005023800,260.6796381,289.371908,378.0248463,469.8789287,452.9643787,517.2936584,555.5534635,691.0066386,764.7364947,843.3703048,855.9908773,943.1283066
170,36005023900,339.55882,582.4680398,641.0720676,737.4459402,828.3786331,943.7846119,928.0753987,1090.605668,1212.957767,1237.124586,1375.188884,1499.645299
171,36005024000,182.5422919,202.7430348,267.4272826,331.8424378,317.2476211,362.3857917,389.2422693,484.1536892,535.9686857,590.9469208,600.0939702,661.120281
172,36005024100,227.4234159,312.0228223,332.3852389,395.3407139,468.1331701,548.4986963,550.5644725,648.5381712,751.7239542,814.9729514,889.1437923,937.7369177
173,36005024300,146.9056819,295.3438128,317.8089339,383.51752,469.3909853,524.3655733,532.1094883,609.9325396,663.4505134,700.4069953,812.9624249,834.5843479
174,36005024400,132.8919893,147.5450609,192.677267,239.4979026,230.9634171,263.7721892,283.264837,352.275107,389.8603329,429.9419172,436.3881275,480.8022092
175,36005024501,107.946482,217.0197541,233.5272276,281.8101791,344.9104191,385.3058406,390.9961301,448.1807227,487.5056937,514.6613327,597.3677187,613.2554577
176,36005024502,97.55346141,196.1252262,211.0433703,254.6776691,311.702657,348.2088323,353.3512642,405.0301595,440.5689466,465.1100574,539.8535237,554.211601
177,36005024600,140.7522962,193.2470828,221.5270252,280.1494852,296.2460409,359.8533779,368.6155526,409.2905122,460.0774447,488.428266,531.3781649,562.2934308
